id	split.inf.S	adv.inf.S	superlative.S	past.S	wh.question.S	stop.to	time	click	noun	nominalization	downtoner
K4K	0	0	0	13	0	0	0	0	24	2	3
K4L	1	1	13	156	0	0	16	0	522	116	18
K4M	0	3	13	978	0	0	27	0	1520	393	41
K4N	0	2	3	162	0	0	11	0	301	98	15
K4P	2	5	59	939	7	0	108	0	3065	730	76
K4R	1	0	0	35	0	0	0	0	57	19	1
K4S	3	2	46	751	2	0	43	0	1784	714	62
K4T	6	19	218	4933	3	1	375	0	10177	2054	339
K4U	0	0	3	25	0	0	3	0	107	33	3
K4V	2	8	55	1437	2	0	95	0	2962	956	86
K4W	3	8	125	6112	7	1	258	0	11225	3004	259
K4X	0	0	0	43	0	0	2	0	127	50	2
K4Y	1	2	33	565	1	0	33	0	1448	395	29
K50	0	0	7	111	1	0	11	0	265	89	7
K51	1	3	51	923	2	0	64	0	2139	796	52
K52	8	25	147	3889	20	1	339	0	8657	2046	278
K53	0	0	3	23	1	0	1	0	46	13	4
K54	1	8	109	3152	5	0	242	0	6374	2137	192
K55	7	8	116	4937	6	0	258	0	9207	2652	201
K56	1	4	30	204	3	0	16	0	658	254	26
K57	1	3	57	782	1	0	78	2	2118	768	87
K58	0	0	2	63	3	0	12	0	201	79	8
K59	5	17	162	2077	1	0	127	0	4857	2022	243
K5A	9	15	168	3396	15	1	264	0	6386	1662	281
K5B	0	0	0	1	0	0	1	0	18	4	3
K5C	0	7	60	747	10	0	91	0	2467	974	110
K5D	4	40	308	7650	14	2	381	0	12916	4899	427
K5E	0	1	13	85	0	0	11	0	322	126	13
K5F	3	3	53	892	4	0	65	0	1852	625	68
K5G	0	0	2	21	0	0	2	0	92	55	3
K5H	1	20	136	2116	2	0	151	0	4875	2215	250
K5J	6	21	109	2717	7	0	238	1	4726	1303	261
K5K	0	0	2	9	0	0	2	1	47	9	2
K5L	0	7	51	786	9	0	71	0	2209	767	105
K5M	1	25	224	7333	16	1	340	1	12033	4706	374
K5N	1	3	1	240	0	0	4	0	592	288	8
K5P	1	1	13	296	1	0	32	0	845	501	34
K5R	0	0	0	103	0	0	0	0	279	162	12
K5S	0	0	0	18	0	0	1	0	67	46	1
K5T	0	4	18	159	0	0	6	0	696	344	27
K5U	0	0	0	13	0	0	0	0	52	26	0
K5V	0	0	12	50	0	0	0	0	143	82	3
K5W	0	0	3	28	0	0	3	0	206	85	9
K5X	0	0	3	180	0	0	5	0	472	215	8
K5Y	1	0	8	303	0	0	5	0	706	419	27
K60	3	2	8	579	13	0	28	0	1001	148	37
K61	2	0	3	233	13	0	42	0	281	46	10
K62	0	0	1	125	1	0	11	0	128	16	8
K63	0	1	4	169	5	0	13	0	191	25	9
K64	0	0	0	251	4	0	12	0	293	17	9
K65	1	0	2	441	16	0	30	0	627	15	6
K66	1	1	10	131	0	0	25	0	271	83	12
K67	0	0	1	75	0	0	6	0	107	17	3
K68	1	0	1	218	2	0	19	0	256	53	21
K69	0	0	8	92	10	0	21	0	209	69	10
K6A	0	2	5	184	2	0	18	0	513	159	15
K6B	4	0	10	51	1	0	32	0	349	105	11
K6C	1	0	2	114	0	0	9	0	262	80	6
K6D	2	0	6	83	0	0	7	1	241	77	10
K6E	1	0	6	116	1	0	7	0	276	82	10
K6F	1	0	3	71	0	0	13	0	279	79	5
K6G	0	0	5	92	1	0	11	0	241	77	7
K6H	0	0	7	67	0	1	10	0	239	59	11
K6J	0	0	6	140	9	0	45	1	656	32	15
K6K	0	1	0	131	1	0	6	0	184	8	5
K6L	1	0	2	200	3	0	18	0	359	8	5
K6M	0	0	7	470	4	0	26	0	543	142	20
K6N	0	0	6	332	6	0	26	0	583	23	3
K6P	0	0	5	387	6	0	17	0	409	16	10
K6R	0	0	3	377	3	0	26	0	435	25	3
K6S	0	0	1	170	0	0	10	0	282	10	3
K6T	0	0	2	278	2	0	32	0	354	11	3
K6U	0	0	0	541	21	0	18	0	624	2	15
K6V	4	1	8	101	3	0	65	0	705	151	17
K6W	4	2	6	169	11	0	43	0	671	169	26
K6X	0	0	1	22	1	0	5	0	139	25	7
K6Y	3	2	8	264	7	0	40	0	642	140	19
K70	1	2	13	146	11	0	35	0	603	152	8
K71	2	3	3	226	6	0	20	0	416	77	11
K73	1	3	7	120	1	0	9	0	328	164	18
K74	1	1	8	165	14	0	54	0	586	113	17
K75	0	3	4	199	6	0	47	0	425	91	6
K76	1	2	6	63	1	0	14	0	205	136	15
K77	1	3	3	120	4	0	12	0	279	166	16
K78	0	3	8	104	1	0	15	0	292	168	13
K79	0	0	5	49	0	0	10	0	94	46	5
K7D	0	0	1	153	3	0	13	0	210	5	4
K7E	0	0	1	129	0	0	7	0	188	26	3
K7F	1	0	4	45	11	0	3	0	486	68	7
K7G	0	0	8	347	4	0	30	0	382	70	13
K8R	0	3	6	1994	19	0	86	0	2010	269	30
K8S	0	14	32	1408	25	1	81	0	1817	265	102
K8T	0	15	28	1550	2	2	99	0	1757	257	137
K8U	0	15	56	1450	1	0	53	0	2226	1260	144
K8V	0	1	14	2379	15	2	80	0	2653	216	74
K8W	5	11	34	276	4	0	76	0	1904	1067	70
K8X	0	6	12	549	0	0	50	0	1618	1190	78
K8Y	0	9	29	148	10	0	92	0	1832	973	86
K90	3	3	10	47	0	0	68	0	1355	843	49
K91	0	15	57	1314	5	0	89	0	1601	511	124
K92	0	6	13	190	5	0	77	0	2166	1130	76
K93	0	5	57	180	9	0	34	0	1548	689	79
K94	3	5	43	148	11	0	58	0	2236	1199	56
K95	0	3	19	2651	19	1	44	0	2898	251	61
K96	1	2	18	253	1	0	24	0	1042	559	31
K97	11	23	327	8036	36	3	514	1	17211	4385	471
K98	1	3	6	206	2	0	24	0	508	144	17
K99	0	1	16	254	1	0	15	0	676	213	29
K9A	0	2	13	240	1	0	16	0	721	263	28
K9B	0	0	17	343	1	0	29	0	929	323	10
K9C	0	6	26	282	1	0	25	0	915	333	16
K9D	0	1	15	268	0	0	32	0	792	281	11
K9E	0	0	6	51	0	0	5	0	305	159	6
K9F	0	1	9	69	1	0	6	0	276	142	7
K9G	1	0	6	48	0	0	2	0	269	136	7
K9H	2	0	9	74	0	0	7	0	306	172	11
K9J	1	2	33	233	0	0	33	0	1014	456	38
K9K	0	1	12	267	0	0	28	0	578	326	19
K9L	0	3	11	142	7	0	22	0	530	312	7
K9M	0	1	12	80	1	0	8	0	261	99	6
K9N	0	0	7	65	0	0	9	0	203	88	4
K9P	0	0	9	60	0	0	14	0	221	88	5
K9R	0	1	5	83	0	0	5	0	198	93	2
K9S	3	4	22	56	3	0	18	0	768	308	23
K9T	0	0	5	66	0	0	3	0	106	70	11
K9U	0	2	9	152	0	0	48	0	264	158	34
K9V	1	0	16	113	7	0	23	0	621	349	23
K9W	0	2	8	140	0	0	15	0	574	292	19
K9X	0	2	8	29	0	0	27	0	753	365	14
K9Y	0	0	0	2	0	0	4	0	143	42	3
KA0	0	1	4	2	0	0	9	0	159	41	3
KA1	5	3	42	1162	8	1	81	1	2224	467	124
KA2	0	2	6	378	4	0	25	0	489	35	17
KA3	1	1	6	66	0	0	10	0	313	78	10
KA4	0	2	7	145	0	0	16	0	475	253	14
KA5	1	0	1	198	0	0	14	0	609	236	6
KA6	0	0	0	61	0	1	12	0	168	41	1
KA7	0	0	5	56	0	0	10	0	167	58	7
KA8	0	0	3	76	1	0	14	0	182	54	5
KA9	0	0	1	52	0	0	6	0	141	48	2
KAA	0	0	1	54	1	0	5	0	175	72	4
KAB	0	0	1	76	0	0	4	0	175	50	2
KAC	0	1	2	77	0	0	10	0	184	49	3
KAD	0	0	4	74	0	0	5	0	154	42	5
KAE	0	0	2	73	1	0	12	0	180	52	4
KAF	0	1	1	94	0	0	7	0	159	69	2
KAG	0	0	3	89	0	0	9	0	171	57	9
KAH	0	2	2	77	0	0	4	0	190	68	3
KAJ	1	5	10	190	2	0	49	0	1635	473	29
KAK	0	0	9	39	0	0	5	0	285	144	19
KAL	1	0	9	261	0	2	36	0	593	163	35
KAM	0	1	7	153	0	0	26	0	178	93	4
KAN	0	0	2	84	0	0	3	0	107	47	2
KAP	0	1	13	382	3	0	22	0	591	197	25
KAR	0	0	10	173	0	0	32	0	427	63	21
KAS	0	0	1	180	0	0	7	0	291	7	5
KAT	0	0	2	174	0	0	9	1	255	25	5
KAU	0	0	0	41	0	0	1	0	97	17	2
KAV	1	1	2	156	3	0	12	0	294	44	9
KAX	0	0	0	22	0	0	10	0	324	12	6
KAY	1	6	28	503	2	0	61	0	1326	334	72
KB0	2	4	25	717	21	0	74	1	2007	452	66
KB1	1	4	4	999	52	0	127	0	2329	75	104
KB2	0	2	5	1050	51	0	56	0	1930	23	59
KB3	0	0	2	283	22	0	34	0	980	17	18
KB4	0	0	0	20	1	0	0	0	67	1	1
KB5	0	0	2	60	5	0	17	0	205	15	6
KB6	0	0	2	474	12	0	31	2	900	8	23
KB7	1	4	42	2207	145	0	192	1	6155	262	175
KB8	1	0	33	2008	155	1	165	0	5141	115	103
KB9	3	0	4	596	61	0	46	0	1901	62	47
KBA	0	0	3	106	17	0	5	0	372	1	7
KBB	1	1	26	2186	75	0	138	1	4752	120	151
KBC	1	0	6	916	43	0	66	0	2046	54	47
KBD	1	3	23	1096	58	0	105	0	3196	175	91
KBE	0	0	18	2306	105	0	111	0	4328	98	87
KBF	2	4	35	2440	130	0	215	1	5675	215	148
KBG	2	0	8	654	41	0	73	0	1985	46	36
KBH	2	2	16	824	87	0	91	0	3113	87	79
KBJ	1	0	4	246	32	0	39	0	717	35	11
KBK	6	3	28	1081	79	0	100	0	3373	239	97
KBL	0	0	4	651	74	0	45	0	1770	29	41
KBM	0	0	5	275	30	0	24	0	1126	80	30
KBN	0	0	6	274	30	0	28	0	667	16	9
KBP	1	1	13	621	17	0	45	0	1795	78	38
KBR	0	0	2	278	33	0	22	0	729	4	16
KBS	0	0	5	192	4	0	8	0	439	13	11
KBT	0	0	1	73	2	0	4	0	196	4	5
KBU	1	0	4	298	16	0	27	0	667	63	15
KBV	0	0	1	126	22	0	14	0	358	1	6
KBW	2	2	26	2707	274	0	248	1	8210	170	186
KBX	3	3	4	424	10	0	68	1	984	141	28
KBY	0	0	2	189	10	0	13	0	376	12	13
KC0	1	1	24	1135	21	0	114	1	2662	149	68
KC1	0	1	6	423	6	0	31	0	1204	28	43
KC2	1	0	19	1036	58	1	113	0	2854	70	83
KC3	0	3	14	951	38	0	83	0	1715	109	51
KC4	0	0	11	607	36	0	57	0	1431	56	54
KC5	3	0	4	713	33	0	34	0	1281	21	31
KC6	0	1	6	398	35	0	27	0	963	39	31
KC7	0	1	3	352	8	0	37	1	735	55	14
KC8	1	0	5	410	15	1	44	0	896	42	15
KC9	1	2	16	1332	38	0	110	2	3069	118	81
KCA	1	0	4	663	23	0	48	0	1222	14	31
KCB	2	0	1	363	17	0	19	0	865	61	31
KCC	0	0	1	170	2	0	10	0	267	7	7
KCD	0	1	20	752	74	1	44	1	2197	39	72
KCE	0	2	27	1369	85	1	94	0	2891	120	87
KCF	0	0	12	513	60	0	30	0	1517	39	48
KCG	3	3	5	574	35	0	42	1	1356	31	48
KCH	0	1	7	915	59	0	79	0	2664	103	66
KCJ	0	1	4	294	6	0	22	0	612	8	13
KCK	0	2	2	128	15	0	16	0	585	18	17
KCL	0	2	11	769	65	0	69	0	2211	59	51
KCM	0	0	1	199	7	0	12	0	453	10	15
KCN	0	2	15	1352	50	1	96	0	3215	109	70
KCP	1	3	17	1991	105	0	130	0	3738	118	151
KCR	0	0	0	163	2	0	5	0	231	6	7
KCS	0	2	7	543	22	0	54	0	1108	87	31
KCT	0	1	31	3243	169	1	187	3	5558	119	138
KCU	0	0	13	1053	125	0	159	0	3231	111	165
KCV	2	0	30	686	78	0	66	4	1712	92	34
KCW	0	1	7	687	71	0	37	0	1413	28	46
KCX	2	2	8	1859	81	0	102	3	3562	72	129
KCY	0	0	11	446	11	0	48	5	1078	49	28
KD0	0	3	25	1965	289	1	137	0	5659	254	136
KD1	0	1	12	670	56	1	50	0	2435	18	57
KD2	0	0	5	467	31	0	41	0	1238	47	32
KD3	0	0	11	956	39	0	60	0	2255	52	42
KD4	0	0	3	143	5	0	15	0	376	17	7
KD5	2	3	9	1129	93	0	80	13	3603	109	62
KD6	2	1	28	822	44	0	62	0	2333	103	39
KD7	0	0	7	344	39	0	27	0	1299	37	17
KD8	1	3	22	2270	81	0	140	1	4339	196	140
KD9	0	0	4	367	45	1	27	0	798	6	13
KDA	4	0	57	1559	114	0	215	2	4010	154	119
KDB	2	0	4	296	40	0	22	0	1056	37	37
KDC	0	0	1	17	1	0	4	0	71	20	1
KDD	0	0	0	28	5	0	3	0	128	7	0
KDE	0	0	7	597	68	0	34	0	1723	43	27
KDF	0	0	0	16	2	0	3	0	130	2	2
KDG	0	1	2	334	53	0	16	0	919	8	21
KDH	0	0	4	200	32	0	20	0	577	9	16
KDJ	1	0	6	203	9	0	32	0	781	74	23
KDK	0	0	1	108	8	0	5	0	199	8	8
KDL	0	0	2	206	19	0	8	0	461	15	15
KDM	1	4	40	3003	100	0	233	1	6765	281	216
KDN	2	0	18	1137	109	0	81	0	2765	45	67
KDP	0	0	5	306	40	0	46	0	1230	37	25
KDR	0	0	9	187	13	0	54	0	768	42	12
KDS	0	0	9	360	10	0	37	1	751	49	28
KDT	0	0	0	104	7	0	1	0	168	7	14
KDU	0	0	3	140	3	0	26	1	392	52	10
KDV	1	1	6	672	44	0	49	0	1846	56	46
KDW	4	4	16	1543	52	0	148	1	3168	258	100
KDX	0	0	4	173	11	0	21	0	452	47	10
KDY	1	1	2	396	21	0	25	0	836	26	24
KE0	0	2	11	910	61	0	54	0	1651	66	34
KE1	2	0	18	668	32	1	40	0	1159	30	19
KE2	1	2	26	1552	58	0	168	0	4007	196	117
KE3	6	2	8	1202	55	0	130	0	3660	237	110
KE4	0	0	5	493	49	0	39	0	1060	26	17
KE5	0	0	1	76	4	0	9	0	304	12	10
KE6	0	4	22	1853	55	0	162	0	3660	127	127
KEB	0	0	5	118	6	0	8	0	127	10	5
KGH	0	0	11	222	20	0	28	0	820	97	11
KGK	3	1	5	167	13	0	23	0	407	91	13
KGL	0	0	14	65	5	0	45	0	466	122	12
KGM	3	3	11	125	2	0	38	0	447	235	16
KGN	4	1	6	180	5	0	15	0	609	229	26
KGP	0	0	9	250	3	0	18	0	543	82	10
KGR	0	0	4	204	7	0	26	0	505	86	27
KGS	1	0	10	184	5	0	38	0	465	45	7
KGT	0	0	6	166	15	0	13	0	437	67	11
KGU	2	0	7	220	38	0	55	0	1039	205	14
KGV	0	0	1	28	0	0	3	0	74	20	2
KGW	1	3	4	203	6	0	36	0	581	160	27
KGX	6	3	13	91	2	0	34	0	418	214	15
KJS	0	3	12	69	2	0	6	0	249	106	10
KJT	1	1	2	92	0	0	15	2	232	39	13
KJU	1	0	7	92	4	0	7	0	223	57	2
KJV	0	0	1	91	10	0	8	0	227	50	7
KLE	0	0	3	83	3	0	7	0	161	30	1
KLF	1	0	2	90	8	0	5	0	234	44	7
KLG	1	0	6	177	5	0	53	0	699	165	14
KLH	0	0	5	211	0	0	27	0	561	77	20
KLS	1	0	7	228	7	0	34	0	666	87	23
KLT	1	0	2	76	2	0	8	0	322	36	3
KLV	1	7	8	156	8	0	38	0	665	140	26
KLW	0	1	7	154	15	0	122	0	730	67	12
KLX	3	1	4	195	3	0	38	0	554	69	15
KLY	1	2	14	103	1	0	25	0	568	324	21
KM0	1	1	10	112	3	0	30	0	592	250	21
KM1	0	3	9	72	3	0	16	0	421	206	8
KM2	0	1	6	205	11	0	29	0	581	68	5
KM3	0	0	9	143	13	0	24	0	578	73	12
KM4	1	4	7	145	10	0	25	0	833	239	30
KM5	4	1	5	151	11	0	28	0	569	99	9
KM6	1	0	7	194	12	0	17	0	600	238	25
KM7	3	3	11	133	2	0	20	0	596	350	22
KM8	0	0	6	235	9	0	36	0	696	88	9
KN1	0	1	1	36	0	0	1	0	63	26	9
KN2	0	0	11	145	6	0	39	0	501	107	16
KN3	1	1	13	122	4	0	17	0	595	291	20
KN6	0	0	4	28	0	0	9	0	31	24	5
KN7	0	0	3	19	0	0	10	0	35	22	9
KN8	0	1	1	94	5	0	7	0	224	53	3
KN9	1	1	4	75	1	0	5	0	240	43	7
KNA	0	1	3	81	0	0	1	0	194	38	3
KNB	0	0	1	99	5	0	15	0	161	21	4
KNC	3	2	8	576	2	0	61	0	923	41	25
KND	1	0	1	19	0	0	12	0	249	15	4
KNF	7	0	17	78	6	0	27	0	456	90	17
KNG	0	0	1	14	0	0	1	0	52	5	0
KNH	0	0	0	7	0	0	0	0	34	0	0
KNJ	0	0	0	3	1	0	1	0	42	1	0
KNK	0	0	0	7	2	0	3	0	28	0	1
KNR	0	0	1	115	15	0	7	0	160	3	3
KNS	0	0	1	144	6	0	14	0	271	24	4
KNT	0	0	0	8	0	0	0	0	12	0	0
KNU	0	0	0	0	0	0	0	0	4	0	0
KNV	0	0	6	104	17	0	17	0	514	16	8
KNW	0	0	0	10	1	0	2	0	54	5	1
KNY	1	0	0	325	44	0	28	0	945	34	16
KP0	0	0	1	164	10	0	5	0	463	32	8
KP1	1	2	32	1307	113	0	148	1	4290	191	106
KP2	0	0	1	149	22	0	9	2	463	12	10
KP3	0	0	4	440	59	0	27	0	1133	102	12
KP4	2	0	18	604	81	0	46	0	1877	75	28
KP5	1	0	7	589	34	0	30	0	1369	34	26
KP6	2	0	15	639	61	0	69	1	1489	65	43
KP7	0	0	0	36	6	0	2	0	142	3	2
KP8	0	0	6	483	27	0	44	0	1230	49	19
KP9	0	0	2	164	20	0	10	0	517	3	11
KPA	0	0	29	484	53	0	72	0	1782	73	29
KPB	0	0	0	39	1	0	2	1	154	9	3
KPC	0	0	0	43	20	0	2	0	181	2	0
KPD	0	0	1	121	6	0	6	0	255	20	6
KPE	0	0	6	378	59	0	37	0	1114	32	19
KPF	0	0	4	87	7	0	6	0	225	19	3
KPG	0	0	16	983	113	0	53	0	2698	84	45
KPH	3	0	4	346	34	0	27	0	636	14	12
KPJ	1	0	0	133	1	0	12	0	181	4	6
KPK	0	0	3	126	23	0	8	0	310	8	5
KPL	0	0	3	103	18	0	12	0	338	19	7
KPM	0	0	5	277	4	0	29	0	520	14	12
KPN	1	0	1	81	7	0	5	0	226	29	4
KPP	0	0	4	171	26	0	15	0	520	24	14
KPR	0	1	2	314	15	0	9	0	646	18	11
KPS	0	0	0	1	0	0	0	0	5	1	0
KPT	1	1	0	171	35	0	15	0	430	24	15
KPU	1	0	13	431	21	0	31	0	1090	52	22
KPV	8	3	28	1462	66	0	119	2	3650	282	105
KPW	0	0	0	161	28	0	11	0	400	5	3
KPX	0	0	0	143	16	0	10	0	296	2	5
KPY	0	0	2	161	21	0	21	0	429	11	17
KR0	1	0	1	564	26	0	30	0	1131	21	38
KR1	0	0	8	92	7	0	13	1	376	11	5
KR2	0	0	1	192	36	0	12	0	538	7	4
KRE	0	3	5	88	2	0	26	0	499	205	23
KRF	4	3	21	193	11	0	48	0	908	319	42
KRG	1	2	13	363	18	0	99	0	1433	576	63
KRH	14	26	106	1253	48	0	287	0	4476	1812	238
KRJ	1	3	0	94	1	0	8	0	141	36	7
KRK	0	0	1	88	3	0	13	0	271	120	11
KRL	10	7	69	997	51	0	161	0	3990	1305	127
KRM	5	4	74	714	13	0	116	0	2720	540	64
KRN	0	1	6	113	0	0	8	0	146	59	10
KRP	13	7	22	282	14	0	69	1	1438	360	36
KRR	0	0	3	24	0	0	7	0	85	22	6
KRS	0	0	3	23	0	0	7	0	86	30	8
KRT	22	18	107	1615	37	0	280	0	5889	2013	182
KRU	2	1	25	357	3	1	27	0	792	320	30
KRV	0	1	1	27	0	0	3	0	73	19	3
KRW	0	2	9	75	3	0	15	0	372	179	23
KRX	0	0	2	185	3	0	12	0	210	10	5
KRY	3	1	2	59	6	0	9	0	288	69	5
KS0	1	1	5	108	0	0	15	0	402	166	14
KS1	6	3	12	179	1	0	29	0	699	295	22
KS2	1	2	9	302	12	0	49	0	554	88	29
KS3	0	3	12	157	0	0	16	0	319	143	35
KS4	1	1	4	12	4	0	4	0	127	46	3
KS5	0	1	7	17	0	0	5	0	91	56	4
KS6	0	1	6	76	11	0	29	0	464	84	13
KS7	4	10	25	756	3	0	118	1	1363	218	62
KS8	0	0	61	268	1	0	57	0	1261	335	26
KS9	2	1	25	276	2	0	39	1	999	274	44
KSN	0	1	11	213	48	0	9	0	1099	74	14
KSP	0	0	0	46	6	0	2	0	125	0	2
KSR	2	0	6	211	14	0	25	0	576	42	21
KSS	0	0	7	1076	46	0	75	0	2070	61	55
KST	1	0	4	1019	47	0	70	0	1843	60	57
KSU	0	0	0	75	7	0	2	0	171	1	4
KSV	2	0	8	515	81	0	82	0	2381	96	70
KSW	0	0	1	212	24	0	5	0	309	1	9
