CONCEPT	CLASS6	CLASS3	CLASS2	FEATURE	TYPE
rocket	vehicle	artifact	manMade	used_by_astronauts	related
rocket	vehicle	artifact	manMade	used_by_astronauts	related
rocket	vehicle	artifact	manMade	used_by_astronauts	related
rocket	vehicle	artifact	manMade	used_by_astronauts	related
rocket	vehicle	artifact	manMade	used_by_astronauts	related
rocket	vehicle	artifact	manMade	used_by_astronauts	related
rocket	vehicle	artifact	manMade	used_for_traveling_into_space	function
rocket	vehicle	artifact	manMade	used_for_traveling_into_space	function
rocket	vehicle	artifact	manMade	used_for_traveling_into_space	function
rocket	vehicle	artifact	manMade	used_for_traveling_into_space	function
rocket	vehicle	artifact	manMade	used_for_traveling_into_space	function
rocket	vehicle	artifact	manMade	used_for_traveling_into_space	function
rocket	vehicle	artifact	manMade	used_for_traveling_into_space	function
rocket	vehicle	artifact	manMade	used_for_traveling_into_space	function
rocket	vehicle	artifact	manMade	used_for_traveling_into_space	function
rocket	vehicle	artifact	manMade	used_for_traveling_into_space	function
scissors	tool	artifact	manMade	a_tool	category
scissors	tool	artifact	manMade	a_tool	category
scissors	tool	artifact	manMade	a_tool	category
scissors	tool	artifact	manMade	a_tool	category
scissors	tool	artifact	manMade	a_tool	category
scissors	tool	artifact	manMade	a_tool	category
scissors	tool	artifact	manMade	has_2_blades	part
scissors	tool	artifact	manMade	has_2_blades	part
scissors	tool	artifact	manMade	has_2_blades	part
scissors	tool	artifact	manMade	has_2_blades	part
scissors	tool	artifact	manMade	has_2_blades	part
scissors	tool	artifact	manMade	has_2_blades	part
scissors	tool	artifact	manMade	has_2_blades	part
scissors	tool	artifact	manMade	has_2_blades	part
scissors	tool	artifact	manMade	has_blades	part
scissors	tool	artifact	manMade	has_blades	part
scissors	tool	artifact	manMade	has_blades	part
scissors	tool	artifact	manMade	has_blades	part
scissors	tool	artifact	manMade	has_blades	part
scissors	tool	artifact	manMade	has_handles	part
scissors	tool	artifact	manMade	has_handles	part
scissors	tool	artifact	manMade	has_handles	part
scissors	tool	artifact	manMade	has_handles	part
scissors	tool	artifact	manMade	has_handles	part
scissors	tool	artifact	manMade	has_handles	part
scissors	tool	artifact	manMade	has_handles	part
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	is_sharp	quality
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_metal	part
scissors	tool	artifact	manMade	made_of_plastic	part
scissors	tool	artifact	manMade	made_of_plastic	part
scissors	tool	artifact	manMade	made_of_plastic	part
scissors	tool	artifact	manMade	made_of_plastic	part
scissors	tool	artifact	manMade	made_of_plastic	part
scissors	tool	artifact	manMade	made_of_plastic	part
scissors	tool	artifact	manMade	made_of_plastic	part
scissors	tool	artifact	manMade	made_of_plastic	part
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting	function
scissors	tool	artifact	manMade	used_for_cutting_paper	function
scissors	tool	artifact	manMade	used_for_cutting_paper	function
scissors	tool	artifact	manMade	used_for_cutting_paper	function
scissors	tool	artifact	manMade	used_for_cutting_paper	function
scissors	tool	artifact	manMade	used_for_cutting_paper	function
scissors	tool	artifact	manMade	used_for_cutting_paper	function
scissors	tool	artifact	manMade	used_for_cutting_paper	function
scissors	tool	artifact	manMade	used_for_cutting_paper	function
screwdriver	tool	artifact	manMade	a_drink	category
screwdriver	tool	artifact	manMade	a_drink	category
screwdriver	tool	artifact	manMade	a_drink	category
screwdriver	tool	artifact	manMade	a_drink	category
screwdriver	tool	artifact	manMade	a_drink	category
screwdriver	tool	artifact	manMade	a_drink	category
screwdriver	tool	artifact	manMade	a_drink	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	a_tool	category
screwdriver	tool	artifact	manMade	found_in_toolboxes	context
screwdriver	tool	artifact	manMade	found_in_toolboxes	context
screwdriver	tool	artifact	manMade	found_in_toolboxes	context
screwdriver	tool	artifact	manMade	found_in_toolboxes	context
screwdriver	tool	artifact	manMade	found_in_toolboxes	context
screwdriver	tool	artifact	manMade	found_in_toolboxes	context
screwdriver	tool	artifact	manMade	found_in_toolboxes	context
screwdriver	tool	artifact	manMade	found_in_toolboxes	context
screwdriver	tool	artifact	manMade	found_in_toolboxes	context
screwdriver	tool	artifact	manMade	has_a_flat_head_(slot)	part
screwdriver	tool	artifact	manMade	has_a_flat_head_(slot)	part
screwdriver	tool	artifact	manMade	has_a_flat_head_(slot)	part
screwdriver	tool	artifact	manMade	has_a_flat_head_(slot)	part
screwdriver	tool	artifact	manMade	has_a_flat_head_(slot)	part
screwdriver	tool	artifact	manMade	has_a_flat_head_(slot)	part
screwdriver	tool	artifact	manMade	has_a_flat_head_(slot)	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_handle	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_head	part
screwdriver	tool	artifact	manMade	has_a_Phillips_head	part
screwdriver	tool	artifact	manMade	has_a_Phillips_head	part
screwdriver	tool	artifact	manMade	has_a_Phillips_head	part
screwdriver	tool	artifact	manMade	has_a_Phillips_head	part
screwdriver	tool	artifact	manMade	has_a_Phillips_head	part
screwdriver	tool	artifact	manMade	has_a_Phillips_head	part
screwdriver	tool	artifact	manMade	has_different_heads	part
screwdriver	tool	artifact	manMade	has_different_heads	part
screwdriver	tool	artifact	manMade	has_different_heads	part
screwdriver	tool	artifact	manMade	has_different_heads	part
screwdriver	tool	artifact	manMade	has_different_heads	part
screwdriver	tool	artifact	manMade	is_hand_held	function
screwdriver	tool	artifact	manMade	is_hand_held	function
screwdriver	tool	artifact	manMade	is_hand_held	function
screwdriver	tool	artifact	manMade	is_hand_held	function
screwdriver	tool	artifact	manMade	is_hand_held	function
screwdriver	tool	artifact	manMade	is_hand_held	function
screwdriver	tool	artifact	manMade	is_long	quality
screwdriver	tool	artifact	manMade	is_long	quality
screwdriver	tool	artifact	manMade	is_long	quality
screwdriver	tool	artifact	manMade	is_long	quality
screwdriver	tool	artifact	manMade	is_long	quality
screwdriver	tool	artifact	manMade	is_long	quality
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_metal	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	made_of_vodka_and_orange_juice	part
screwdriver	tool	artifact	manMade	used_for_carpentry	function
screwdriver	tool	artifact	manMade	used_for_carpentry	function
screwdriver	tool	artifact	manMade	used_for_carpentry	function
screwdriver	tool	artifact	manMade	used_for_carpentry	function
screwdriver	tool	artifact	manMade	used_for_carpentry	function
screwdriver	tool	artifact	manMade	used_for_carpentry	function
screwdriver	tool	artifact	manMade	used_for_loosening	function
screwdriver	tool	artifact	manMade	used_for_loosening	function
screwdriver	tool	artifact	manMade	used_for_loosening	function
screwdriver	tool	artifact	manMade	used_for_loosening	function
screwdriver	tool	artifact	manMade	used_for_loosening	function
screwdriver	tool	artifact	manMade	used_for_loosening	function
screwdriver	tool	artifact	manMade	used_for_loosening	function
screwdriver	tool	artifact	manMade	used_for_loosening_screws	function
screwdriver	tool	artifact	manMade	used_for_loosening_screws	function
screwdriver	tool	artifact	manMade	used_for_loosening_screws	function
screwdriver	tool	artifact	manMade	used_for_loosening_screws	function
screwdriver	tool	artifact	manMade	used_for_loosening_screws	function
screwdriver	tool	artifact	manMade	used_for_loosening_screws	function
screwdriver	tool	artifact	manMade	used_for_repairs	function
screwdriver	tool	artifact	manMade	used_for_repairs	function
screwdriver	tool	artifact	manMade	used_for_repairs	function
screwdriver	tool	artifact	manMade	used_for_repairs	function
screwdriver	tool	artifact	manMade	used_for_repairs	function
screwdriver	tool	artifact	manMade	used_for_repairs	function
screwdriver	tool	artifact	manMade	used_for_tightening	function
screwdriver	tool	artifact	manMade	used_for_tightening	function
screwdriver	tool	artifact	manMade	used_for_tightening	function
screwdriver	tool	artifact	manMade	used_for_tightening	function
screwdriver	tool	artifact	manMade	used_for_tightening	function
screwdriver	tool	artifact	manMade	used_for_tightening	function
